49	559	34.1386	888067405
42	794	22.7169	881108425
155	323	35.1799	879371261
68	117	27.5539	876973939
172	177	23.1538	875537965
19	4	32.9144	885412840
268	231	32.7055	875744136
5	2	31.2225	875636053
305	117	24.066	886324028
44	294	39.0133	883612356
43	137	38.1446	875975656
279	1336	28.464	875298353
80	466	32.8919	887401701
254	164	38.8846	886472768
298	281	35.0878	884183336
279	1240	35.215	892174404
66	298	20.8264	883601324
18	443	39.2098	880130193
268	1035	26.5574	875542174
99	79	34.7025	885680138
13	98	32.1925	881515011
26	258	31.2377	891347949
7	455	31.0449	891353086
222	755	34.053	878183481
200	673	25.0177	884128554
119	328	29.7604	876923913
213	172	25.1973	878955442
276	322	34.3726	874786392
94	1217	28.9971	891723086
130	379	32.9402	875801662
38	328	22.4144	892428688
160	719	20.8903	876857977
293	1267	38.0677	888906966
26	930	36.9836	891385985
130	216	24.9773	875216545
92	1079	31.8836	886443455
256	452	35.9042	882164999
1	61	22.3443	878542420
72	48	29.0678	880036718
56	755	20.4815	892910207
13	360	29.2215	882140926
15	405	26.7093	879455957
92	77	39.5881	875654637
207	476	29.9469	884386343
292	174	27.8444	881105481
232	483	24.6284	888549622
251	748	37.3823	886272175
224	26	26.9089	888104153
181	220	35.3686	878962392
259	255	35.5493	874724710
305	471	27.7133	886323648
52	280	26.2642	882922806
161	202	33.2384	891170769
148	408	38.2947	877399018
125	235	26.5202	892838559
97	228	31.4489	884238860
58	1098	31.0165	884304936
83	234	20.4208	887665548
90	347	34.0677	891383319
272	178	30.1096	879455113
194	181	27.1188	879521396
125	478	32.6485	879454628
110	688	24.6939	886987605
299	14	38.8325	877877775
151	10	21.5494	879524921
269	127	36.7293	891446165
6	14	24.2832	883599249
54	106	27.437	880937882
303	69	20.3515	879467542
16	944	33.0569	877727122
301	790	24.2794	882078621
276	1091	28.3454	874793035
305	214	27.3586	886323068
194	1028	25.5033	879541148
91	323	33.9672	891438397
87	554	26.8592	879875940
294	109	25.7437	877819599
286	171	20.8315	877531791
200	318	36.0465	884128458
229	328	36.8729	891632142
178	568	36.0827	882826555
303	842	22.6401	879484804
62	65	37.3426	879374686
207	591	29.5351	876018608
92	172	20.7728	875653271
301	401	31.8177	882078040
36	339	25.8707	882157581
70	746	30.8884	884150257
63	242	20.6488	875747190
28	201	25.8461	881961671
279	68	20.2188	875307407
250	7	29.2159	878089716
14	98	22.1561	890881335
299	1018	24.5705	889502324
194	54	25.4608	879525876
303	815	23.5285	879485532
119	237	20.5121	874775038
295	218	25.4894	879966498
268	930	37.373	875742942
268	2	33.2772	875744173
66	258	35.6215	883601089
233	202	24.6893	879394264
83	623	25.1708	880308578
214	334	34.3923	891542540
192	476	21.1016	881368243
100	344	20.6897	891374868
268	145	30.6366	875744501
301	56	38.4809	882076587
307	89	23.1093	879283786
234	141	20.4916	892334609
83	576	27.4005	880308755
181	264	22.7691	878961624
297	133	38.3184	875240090
38	153	26.0317	892430369
7	382	32.2959	891352093
264	813	25.5342	886122952
181	872	23.8289	878961814
201	146	30.3491	884140579
85	507	21.7981	879456199
269	367	32.8146	891450023
59	468	33.2354	888205855
286	143	27.303	889651549
193	96	37.4127	889124507
113	595	24.5315	875936424
292	11	37.18	881104093
130	1014	21.8739	876250718
275	98	20.7064	875155140
189	520	22.2559	893265380
219	82	38.9852	889452455
218	209	23.2684	877488546
123	427	30.7054	879873020
119	222	31.0569	874775311
158	177	24.1138	880134407
222	118	28.3932	877563802
302	322	36.7386	879436875
279	501	24.0972	875308843
301	79	29.6005	882076403
181	3	23.5677	878963441
201	695	30.4269	884140115
13	198	36.1706	881515193
1	189	37.0021	888732928
145	237	33.0487	875270570
23	385	29.9215	874786462
201	767	26.0042	884114505
296	705	28.6443	884197193
42	546	25.9869	881105817
33	872	35.522	891964230
301	554	36.2947	882078830
16	64	28.1124	877720297
95	135	33.9831	879197562
154	357	24.8715	879138713
77	484	25.5203	884733766
296	508	31.3665	884196584
302	303	31.5853	879436785
244	673	20.8011	880606667
222	77	22.9572	878183616
13	215	27.5277	882140588
16	705	32.9885	877722736
270	452	36.517	876956264
145	15	37.0291	875270655
187	64	22.5185	879465631
200	304	39.8915	876041644
170	749	33.1687	887646170
101	829	28.7902	877136138
184	218	33.4796	889909840
128	204	38.6504	879967478
181	1295	33.0427	878961781
184	153	34.1444	889911285
1	33	34.834	878542699
1	160	25.4706	875072547
184	321	23.9515	889906967
54	595	27.0608	880937813
94	343	27.5525	891725009
128	508	34.953	879967767
23	323	37.722	874784266
301	227	36.0404	882077222
301	191	22.0721	882075672
112	903	34.3679	892440172
82	183	39.9022	878769848
222	724	23.7311	878181976
218	430	34.0802	877488316
308	1197	35.8783	887739521
303	134	28.6929	879467959
133	751	21.9282	890588547
215	212	29.2312	891435680
69	256	26.6439	882126156
254	662	31.1754	887347350
276	2	28.3554	874792436
104	984	30.2294	888442575
63	1067	30.9358	875747514
267	410	33.1917	878970785
13	56	32.1768	881515011
240	879	35.4452	885775745
286	237	26.1506	875806800
294	271	37.2075	889241426
90	1086	21.3213	891384424
18	26	29.7145	880129731
92	229	26.4531	875656201
308	649	30.5503	887739292
144	89	20.1507	888105691
191	302	23.7184	891560253
59	951	34.1453	888206409
200	96	30.3159	884129409
16	197	27.3181	877726146
61	678	20.3667	892302309
271	199	30.2883	885848448
271	709	36.2925	885849325
142	169	24.9368	888640356
275	597	30.9237	876197678
222	151	26.4457	878182109
87	40	22.7404	879876917
207	258	30.8529	877879172
272	1393	24.836	879454663
177	333	29.7075	880130397
207	1115	35.2278	879664906
299	577	26.5943	889503806
271	378	38.1795	885849447
305	425	38.9807	886324486
49	959	21.9379	888068912
94	1224	29.4656	891722802
130	1017	22.4541	874953895
10	175	38.971	877888677
203	321	36.0001	880433418
191	286	38.5186	891560842
43	323	38.4101	875975110
21	558	31.5788	874951695
197	96	20.3691	891409839
13	344	33.8486	888073635
194	66	32.499	879527264
234	206	25.5418	892334543
308	402	39.6861	887740700
308	640	34.5202	887737036
269	522	39.9908	891447773
94	265	23.9423	891721889
268	62	31.0032	875310824
272	12	38.5556	879455254
121	291	33.5086	891390477
296	20	31.2306	884196921
134	286	27.2711	891732334
180	462	29.3431	877544218
234	612	23.7111	892079140
104	117	23.6132	888465972
38	758	27.3443	892434626
269	845	21.4245	891456255
7	163	37.3028	891353444
234	1451	25.9957	892078343
275	405	27.9239	876197645
52	250	37.1552	882922661
102	823	23.7991	888801465
13	186	34.9744	890704999
178	731	23.3299	882827532
236	71	33.5592	890116671
256	781	24.495	882165296
263	176	37.6867	891299752
244	186	29.8635	880605697
279	1181	25.3087	875314001
43	815	31.4594	883956189
83	78	28.6669	880309089
151	197	29.9882	879528710
254	436	39.7027	886474216
109	631	26.1558	880579371
297	716	36.706	875239422
249	188	36.8568	879641067
144	699	20.5752	888106106
301	604	34.7205	882075994
64	392	25.0365	889737542
92	501	32.3546	875653665
222	97	32.7213	878181739
268	436	23.0096	875310745
293	135	39.3021	888905550
213	173	24.2389	878955442
160	460	35.1627	876861185
13	498	21.6084	882139901
59	715	24.3488	888205921
5	17	35.2016	875636198
125	163	20.0376	879454956
174	315	29.7451	886432749
114	505	24.9729	881260203
213	515	31.5672	878870518
23	196	29.7467	874786926
128	15	28.7274	879968827
239	56	30.6653	889179478
181	279	20.1308	878962955
291	80	22.5849	875086354
250	238	21.5559	878089963
201	649	37.5561	884114275
60	60	36.0747	883327734
181	325	34.4848	878961814
119	407	26.0636	887038665
287	1	26.4327	875334088
216	228	20.2813	880245642
216	531	32.7803	880233810
203	471	38.3221	880434463
92	587	38.0082	875660408
13	892	32.5284	882774224
213	176	32.5192	878956338
286	288	36.4615	875806672
117	1047	27.4646	881009697
99	111	26.0202	885678886
11	558	39.5288	891904214
65	47	30.7595	879216672
295	194	38.0305	879517412
269	217	27.3737	891451610
85	259	31.0847	881705026
250	596	34.6979	878089921
137	144	22.0423	881433689
201	960	23.4668	884112077
257	137	20.7696	882049932
111	328	26.7653	891679939
91	480	34.6893	891438875
215	211	31.8444	891436202
181	938	35.6435	878961586
189	1060	30.6179	893264301
1	20	33.9478	887431883
303	404	27.507	879468375
299	305	32.002	879737314
187	210	29.6887	879465242
222	278	39.5522	877563913
214	568	24.8609	892668197
293	770	36.3203	888906655
285	191	24.9872	890595859
303	252	34.9754	879544791
96	156	34.6781	884402860
72	1110	20.8338	880037334
115	1067	37.5398	881171009
7	430	34.3966	891352178
116	350	34.9718	886977926
73	480	29.6923	888625753
269	246	34.7288	891457067
263	419	27.0834	891299514
70	431	39.8047	884150257
221	475	22.8143	875244204
72	182	22.1164	880036515
25	357	26.3553	885852757
290	50	21.518	880473582
189	526	23.1264	893266205
299	303	27.4752	877618584
264	294	22.6768	886121516
200	365	22.7144	884129962
187	135	32.4595	879465653
184	187	37.4324	889909024
63	289	28.9995	875746985
13	229	38.7463	882397650
298	486	27.4737	884183063
235	185	38.139	889655435
62	712	38.2698	879376178
246	94	20.8547	884923505
54	742	22.4106	880934806
63	762	39.9667	875747688
11	732	36.0414	891904596
92	168	30.5262	875653723
8	550	36.5898	879362356
307	174	23.0224	879283480
303	200	23.3037	879468459
256	849	36.084	882164603
72	54	34.4061	880036854
164	406	32.4143	889402389
117	150	24.9426	880125101
224	77	37.4618	888103872
193	869	33.9233	889127811
94	184	21.3879	891720862
281	338	27.4081	881200457
130	109	26.937	874953794
128	371	37.6965	879966954
94	720	35.727	891723593
182	845	23.1007	885613067
129	873	34.1854	883245452
254	229	28.8833	886474580
64	381	30.9256	879365491
151	176	34.3924	879524293
45	25	35.162	881014015
193	879	21.9274	889123257
276	922	36.6166	889174849
276	57	28.461	874787526
234	187	24.1045	892079140
181	306	34.7224	878962006
21	370	28.6701	874951293
293	249	36.1771	888905229
264	721	28.1791	886123656
10	611	37.8678	877886722
197	346	37.4199	891409070
276	142	22.2809	874792945
308	427	38.6012	887736584
221	943	23.5884	875246759
131	126	38.5637	883681514
268	824	33.2418	876518557
109	8	34.0756	880572642
198	58	31.6154	884208173
230	680	26.012	880484286
181	741	20.9838	878962918
192	1061	30.6761	881368891
234	448	25.4049	892335501
90	900	32.4882	891382309
193	941	32.2929	889124890
128	603	35.1072	879966839
126	905	37.2236	887855283
244	265	23.5789	880606634
90	289	25.0969	891382310
157	25	28.2233	886890787
305	71	35.6985	886323684
119	382	38.3753	874781742
21	222	21.0897	874951382
231	181	33.5491	888605273
280	508	30.9815	891700453
288	132	39.981	886374129
279	1497	38.7273	890780576
301	33	26.201	882078228
72	699	24.34	880036783
90	259	22.6098	891382392
308	55	23.4645	887738760
59	742	25.8751	888203053
94	744	25.8418	891721462
130	642	21.8832	875216933
26	1015	32.4093	891352136
56	121	28.9991	892679480
82	508	32.0215	884714249
62	12	35.3252	879373613
276	40	31.4092	874791871
181	1015	25.8152	878963121
152	301	38.2295	880147407
178	845	23.1721	882824291
217	597	20.6339	889070087
79	303	34.5572	891271203
138	484	35.9451	879024127
308	81	23.3532	887737293
75	284	30.2902	884050393
269	198	27.9866	891447062
307	94	23.7136	877122695
222	781	26.8143	881059677
121	740	20.9997	891390544
269	22	29.883	891448072
13	864	20.8085	882141924
230	742	35.2009	880485043
269	507	30.3629	891448800
239	1099	32.2903	889179253
245	1028	28.9069	888513447
56	546	37.3679	892679460
295	961	21.4724	879519556
271	1028	36.1948	885848102
222	812	24.8649	881059117
69	240	21.042	882126156
10	7	29.2212	877892210
22	376	27.0889	878887112
294	931	24.5089	889242857
82	717	26.7897	884714492
279	399	25.3909	875313859
269	234	28.9792	891449406
6	98	27.543	883600680
243	1039	20.7847	879988184
298	181	34.8603	884125629
282	325	26.4757	881703044
78	323	32.4877	879633567
118	200	33.4715	875384647
283	1114	24.1475	879297545
171	292	29.5524	891034835
70	217	22.0406	884151119
10	100	34.3336	877891747
245	181	29.4408	888513664
107	333	26.6644	891264267
246	561	30.2433	884923445
13	901	35.3403	883670672
276	70	23.5636	874790826
244	17	39.262	880607205
189	56	37.6373	893265263
226	242	38.7269	883888671
62	1016	32.2761	879373008
276	417	23.2576	874792907
214	478	23.2386	891544052
306	235	21.9659	876504354
222	26	28.1669	878183043
280	631	32.5069	891700751
60	430	35.1166	883326122
56	71	38.5811	892683275
42	274	24.4562	881105817
1	202	30.298	875072442
13	809	32.1812	882397582
173	289	24.5905	877556988
15	749	33.5896	879455311
185	23	25.6112	883524249
280	540	20.9363	891702304
244	381	32.3455	880604077
150	293	38.1608	878746946
7	497	36.3903	891352134
178	317	39.5624	882826915
178	742	20.1964	882823833
95	1217	34.7536	880572658
234	1462	30.6987	892333865
97	222	34.0519	884238887
109	127	24.3421	880563471
117	268	32.3287	880124306
269	705	36.0424	891448850
130	1246	22.8566	876252497
264	655	23.8563	886123530
207	13	33.7393	875506839
42	588	34.5478	881108147
246	409	29.7487	884923372
87	367	20.1117	879876702
101	304	32.4019	877135677
256	127	21.3089	882164406
92	794	38.6768	875654798
181	762	20.1492	878963418
213	235	36.344	878955115
92	739	21.2089	876175582
292	661	22.2509	881105561
246	665	31.4721	884922831
274	845	38.561	878945579
188	692	23.0698	875072583
18	86	29.8596	880129731
5	439	35.2505	878844423
236	632	24.2297	890116254
193	407	31.7727	889127921
144	709	32.5574	888105940
90	1198	27.4177	891383866
48	609	33.8935	879434819
5	225	26.3812	875635723
22	128	39.8526	878887983
311	432	24.0002	884365485
8	22	33.5526	879362183
276	188	35.5932	874792547
222	173	29.9268	878183043
72	866	39.3676	880035887
299	134	26.032	878192311
1	171	36.2753	889751711
308	295	31.6155	887741461
165	216	35.1791	879525778
222	49	34.4411	878183512
181	121	32.0784	878962623
200	11	30.8053	884129542
234	626	23.0814	892336358
244	707	26.3389	880606243
90	25	29.5775	891384789
208	216	31.5434	883108324
263	96	39.7104	891298336
134	323	32.2172	891732335
279	586	27.3339	892864663
2	292	25.915	888550774
288	593	30.3712	886892127
49	302	20.6692	888065432
286	153	32.8504	877531406
205	304	37.4409	888284313
22	80	31.0306	878887227
234	318	36.6417	892078890
223	328	37.5781	891548959
15	25	29.9236	879456204
268	147	28.0844	876514002
94	1220	24.4747	891722678
274	405	24.0371	878945840
7	492	24.2335	891352010
268	217	38.9871	875744501
16	55	29.6858	877717956
164	620	23.7377	889402298
290	161	28.0798	880474293
92	515	20.4085	875640800
239	1070	36.4509	889179032
56	449	39.3075	892679308
248	234	23.1638	884534968
234	10	36.9031	891227851
280	1049	31.4509	891702486
308	187	21.1997	887738760
276	64	21.3113	874787441
192	948	33.7133	881368302
122	509	35.0221	879270511
85	588	33.6989	880838306
262	931	33.8481	879790874
201	272	30.192	886013700
181	870	31.4009	878962623
295	739	33.6518	879518319
263	568	25.1239	891299387
295	39	23.6849	879518279
201	1100	26.7547	884112800
93	820	36.6143	888705966
159	1028	31.8648	880557539
158	665	36.0945	880134532
293	423	27.8671	888906070
82	597	20.4245	878768882
276	181	27.8423	874786488
13	823	21.7357	882397833
217	2	28.1169	889069782
83	660	27.9695	880308256
189	20	31.9697	893264466
222	796	25.5223	878183684
146	1022	21.1155	891458193
267	121	31.0423	878970681
126	294	30.4099	887855087
181	1060	36.4418	878962675
125	80	32.7171	892838865
43	120	24.3326	884029430
13	780	39.5117	882142057
253	259	33.9528	891628883
42	44	26.0312	881108548
77	518	36.8365	884753202
291	686	39.9179	874835165
268	21	26.2568	875742822
262	28	35.8343	879792220
234	81	27.3778	892334680
29	245	27.0881	882820803
236	57	39.3054	890116575
158	729	26.6392	880133116
156	661	32.5542	888185947
232	52	22.9253	888550130
168	866	23.5945	884287927
37	288	36.4448	880915258
141	245	33.8858	884584426
235	230	24.9163	889655162
102	70	21.558	888803537
77	172	39.1361	884752562
90	506	29.0597	891383319
186	566	37.144	879023663
44	660	21.6187	878347915
118	774	25.6558	875385198
7	661	29.8893	891351624
49	1003	28.8764	888068651
62	68	38.5622	879374969
42	1028	22.2998	881106072
178	433	30.3796	882827834
85	51	30.7881	879454782
77	474	27.239	884732407
58	1099	26.5465	892243079
56	1047	29.7104	892911290
197	688	26.6135	891409564
286	99	38.0644	878141681
90	258	39.2641	891382121
181	1288	20.5754	878962349
295	190	34.2886	879517062
224	69	29.3107	888082495
272	317	23.0096	879454977
221	1010	36.8577	875246662
66	877	27.0497	883601089
207	318	38.4507	877124871
234	487	32.1025	892079237
7	648	37.2264	891351653
87	82	20.9113	879875774
195	1052	27.6661	877835102
44	449	24.2804	883613334
306	287	36.1451	876504442
194	172	32.2396	879521474
94	62	20.1067	891722933
167	659	20.5313	892738277
108	100	28.3735	879879720
230	304	30.1093	880484286
181	927	38.2262	878962675
54	302	26.1957	880928519
90	22	38.1654	891384357
181	696	23.6877	878962997
286	357	24.8032	877531537
14	269	35.8455	892242403
311	179	26.2553	884365357
92	121	22.6971	875640679
21	440	35.4142	874951798
244	550	39.7468	880602264
181	405	39.2585	878962919
65	806	33.2114	879216529
37	540	39.2426	880916070
44	443	36.0791	878348289
244	183	35.997	880606043
1	265	22.2538	878542441
270	25	38.0882	876954456
299	387	25.4659	889502756
94	572	32.5541	891723883
286	746	31.8594	877533058
239	272	38.4987	889181247
216	55	31.0528	880245145
254	121	33.9781	886472369
62	665	37.5726	879376483
178	385	34.0175	882826982
194	23	27.9032	879522819
268	955	32.8195	875745160
188	143	34.3776	875072674
276	294	33.5136	874786366
158	1098	22.5733	880135069
207	845	39.7173	881681663
161	48	21.336	891170745
305	654	26.9918	886323937
47	324	36.8811	879439078
64	736	25.7575	889739212
191	751	24.3197	891560753
7	378	26.6195	891353011
59	92	36.9991	888204997
69	268	27.7873	882027109
10	461	35.0263	877888944
21	129	21.5728	874951382
58	9	31.2832	884304328
194	152	37.8967	879549996
7	200	35.9611	891353543
113	126	35.2251	875076827
173	328	35.8005	877557028
95	233	30.0891	879196354
16	194	39.3999	877720733
59	323	22.4095	888206809
311	654	39.2672	884365075
292	589	26.317	881105516
43	203	24.7676	883955224
79	50	36.8701	891271545
235	70	34.0965	889655619
125	190	35.0078	892836309
284	322	22.6739	885329671
303	161	26.9543	879468547
254	378	23.0994	886474396
255	1034	35.339	883217030
104	301	35.4457	888442275
90	923	35.977	891383912
6	463	24.3505	883601713
279	122	34.4598	875297433
286	298	32.686	875807004
222	448	38.8817	878183565
297	57	37.0471	875239383
42	625	20.7348	881108873
130	1217	25.538	875801778
254	357	21.3834	886472466
109	475	27.6387	880563641
230	1444	30.3359	880485726
244	310	25.7501	880601905
6	301	25.4969	883600406
36	748	24.7554	882157285
256	443	37.9668	882164727
102	515	37.2094	888801316
104	285	33.2885	888465201
21	447	29.2855	874951695
111	301	31.5393	891680028
18	408	29.6274	880129628
25	222	35.0934	885852817
110	944	27.6475	886989501
270	98	39.5069	876955868
68	237	38.0056	876974133
83	215	29.0584	880307940
6	258	23.0366	883268278
89	216	20.6092	879459859
128	317	34.6267	879968029
305	512	22.5299	886323525
184	412	35.3494	889912691
286	175	29.727	877532470
279	1428	23.2406	888465209
256	86	25.8139	882165103
221	48	25.5313	875245462
140	332	26.8673	879013617
190	977	33.8592	891042938
11	227	30.7403	891905896
201	203	36.4978	884114471
150	181	20.8175	878746685
126	245	27.437	887854726
20	208	24.4361	879669401
144	742	32.2234	888104122
181	930	27.2497	878963275
109	566	28.8225	880578814
85	1065	20.1057	879455021
213	133	38.0023	878955973
222	379	33.9634	878184290
223	11	29.1885	891550649
215	421	24.989	891435704
218	208	35.0781	877488366
174	937	34.478	886432989
275	186	36.8875	880314383
68	742	36.1547	876974198
268	583	22.4717	876513830
160	462	27.2394	876858346
195	273	24.1095	878019342
224	178	38.206	888082468
5	110	33.2139	875636493
99	1016	35.8878	885678724
2	251	22.842	888552084
292	9	25.9414	881104148
72	568	21.2804	880037203
85	228	36.7262	882813248
83	281	32.7032	880307072
92	831	37.0537	886443708
7	543	31.5135	891351772
87	401	24.1995	879876813
287	926	23.0813	875334340
1	155	20.1284	878542201
234	632	20.8632	892079538
222	53	26.4012	878184113
24	64	27.7846	875322758
7	554	35.4233	891354639
82	56	25.7592	878769410
161	318	31.5093	891170824
196	393	37.0062	881251863
56	91	21.7616	892683275
82	477	39.7283	876311344
7	472	36.9377	891353357
256	761	30.2261	882164644
226	56	39.5116	883889102
279	741	31.0509	875296891
308	1286	20.6783	887738151
16	8	35.7717	877722736
180	202	23.4192	877128388
203	93	22.9261	880434940
145	56	20.9317	875271896
288	305	29.9901	886372527
84	742	33.0266	883450643
44	644	33.6358	878347818
17	13	28.2625	885272654
313	117	30.7924	891015319
148	1	26.1418	877019411
197	347	35.8688	891409070
21	164	39.1094	874951695
279	982	24.9234	875298314
239	491	30.4547	889181015
185	287	37.322	883526288
297	89	31.1812	875239125
303	68	21.9215	879467361
186	250	38.4193	879023607
73	206	39.2368	888625754
104	756	26.6738	888465739
94	216	31.1099	885870665
239	194	23.3333	889178833
197	511	30.583	891409839
280	1	39.4055	891700426
1	117	39.5112	874965739
224	583	37.5135	888103729
303	397	31.477	879543831
60	162	20.6655	883327734
198	258	25.6545	884204501
239	513	20.7326	889178887
6	69	35.2106	883601277
233	375	32.0981	876374419
85	642	28.2529	882995615
110	38	30.7246	886988574
184	522	37.9639	889908462
99	873	22.0734	885678436
13	418	20.2794	882398763
201	518	33.4933	884112201
13	858	29.381	882397068
214	131	32.2231	891544465
296	228	38.1645	884197264
222	87	39.4449	878182589
279	725	36.1711	875314144
217	182	28.8743	889070109
85	433	25.928	879828720
239	234	37.4416	889178762
13	72	21.6411	882141727
194	77	24.7224	879527421
208	663	24.8507	883108476
109	178	25.7139	880572950
230	172	32.1151	880484523
59	485	39.8997	888204466
313	478	35.323	891014373
70	1133	21.0822	884151344
62	182	32.5915	879375169
198	234	29.5977	884207833
65	125	31.3592	879217509
174	660	31.0876	886514261
90	12	28.0253	891383241
130	1248	38.2514	880396702
100	354	37.763	891375260
283	432	28.8139	879297965
275	418	29.4922	875154718
311	98	25.264	884364502
195	751	28.6831	883295500
130	105	31.6092	876251160
269	252	32.5409	891456350
286	73	22.531	877532965
7	623	35.5576	891354217
56	222	29.1934	892679439
210	204	37.4559	887730676
239	9	28.2482	889180446
96	87	34.3901	884403531
297	73	30.2589	875239691
249	239	29.3683	879572284
94	860	34.2917	891723706
84	121	24.7464	883452307
275	265	22.0684	880314031
135	1046	33.2496	879858003
291	1178	35.1711	875086354
125	382	33.5904	892836623
70	399	32.8272	884068521
311	9	39.5009	884963365
301	523	30.6108	882076146
152	685	33.9441	880149074
244	172	24.5271	880605665
275	1091	23.9326	875154535
53	281	23.4438	879443288
198	118	20.9574	884206513
244	790	32.4343	880608037
26	125	33.0998	891371676
151	13	38.7543	879542688
124	496	39.4869	890286933
24	191	34.6975	875323003
271	65	26.7956	885849419
307	634	35.0485	879283385
294	1245	25.7731	877819265
234	241	23.737	892335042
25	501	25.8105	885852301
293	137	26.0899	888904653
201	432	39.5832	884111312
75	240	28.9642	884050661
13	181	21.1873	882140354
207	68	39.3518	877125350
2	50	38.7967	888552084
313	566	34.9679	891016220
144	125	23.8422	888104191
188	443	29.7702	875074329
276	324	27.2117	874786419
145	974	28.8528	882182634
72	234	33.5752	880037418
83	385	38.4259	887665549
181	619	24.1398	878963086
109	402	36.2549	880581344
207	107	36.1546	876198301
185	216	31.4776	883526268
14	213	32.5599	890881557
149	319	25.1514	883512658
57	79	34.7491	883698495
230	963	26.1083	880484370
176	875	37.1959	886047442
253	97	25.2212	891628501
284	269	23.4726	885328991
106	526	21.2356	881452685
121	180	30.0495	891388286
62	86	39.5418	879374640
291	418	24.8057	875086920
84	1033	33.4889	883452711
293	380	25.0981	888907527
